LUK.8.19	Aq-u phao, Yeiqsul nail aqma khi aivq nail jaqbheq juq aivq jaol nail bha lal-a nail ngaol. Thailhai ngaol-aoq, tsaol-aq munl munl ma jaol nail ngel-i mail, Yeiqsul jaol nail bha maq aol lai nia-ail. 
LUK.8.20	“Naoq nail aqma khi naoq nail jaqbheq juq, naoq bhai moel movq nail ngel-i mail, lavqniil phao thulphaol nail ngaol” dai, yu aivq bhai ge bhiq-a nail ngaol.
LUK.8.21	“Miqyail nail daoq ya gaiq-u phao, naldaiq khi tsaothe nail juq neq, ngaq nail aqma khi ngaq nail jaqbheq juq ngaol” dai, Yeiqsul aqyu juq bhai ge bhiq-a nail ngaol.
LUK.8.22	Teevq n neq, Yeiqsul aivq nail yaqlaol juq nee mail, “Laovq bhai aol ail khi, ngadao juq ngaqkha a phao lelkhel bha ceiv ail bhel” dai, ge bhiq khi, aqyu juq ceiv ail-a nail ngaol 
LUK.8.23	Aqyu juq ceiv ail thailthaiq-u phao, Yeiqsul iqthaiq kov-ai thaq nail ngaol. Ngaqkha bhai lilmoel lil ma bhoe lal khi, laovq lavqkhoel bhai ulcuvq bhee lal thailthaiq nail ngel-i mail, laovq ulcuvq bhai nevq-ail nail khe-ai pevq lal-a nail ngaol.
LUK.8.24	Yaqlaol juq aivq bhai lav noeq-ail khi, “Heeqphaq-ol, Heeqphaq-ol, nvjuq ga nevq heivq gil nail kev lal-aivq nail ngaol” dai, ge bhiq-a nail ngaol.
LUK.8.24	Aq-u phao Yeiqsul noeq lal khi, lilmoel khi eelkhaol bhai khaq-a nail ngaol. Lilmoel khi eelkhaol naq lai khi aqtsi tsu dai, pevq ail-a nail ngaol. 
LUK.8.25	“Nuljuq ngaq bhai khul khi mail, neema maq thaqtsaol nail-aiq” dai, Yeiqsul aqyu juq bhai naldaiq-a nail ngaol.
LUK.8.25	Aq-u phao, aqyu juq geesil nail lavqkhoel noeq-u maq dov dai, pevq ail-a nail ngaol. “Thoil gaq khaq sil gaq meeq. Lilmoel khi ulcuvq, aivq daoq bivq nail bhai naldaiq-il” dai, teevq gaq nail gaiqlaq bhai teevq gaq ge pheeljaq nail ngaol.
LUK.8.26	Aq-u phao, aqyu juq Gaqliqlail milkhaoq nee mail, a phao bal-nvq jiav nail Geiqlaqdal milkhaoq bha ail kev-a nail ngaol. 
LUK.8.27	Yeiqsul laovq nee mail daoltavq bha dov lal-u phao, Geiqlaqdal milkhaoq bhai jaol nail neivq juq aol nail yaqyov-aq teevq gaq aivq bhai hav laq lee-a nail ngaol. Yaqyov-aq al gaq, aqgaq aqdoi iqsanl maq doi, ilkhaol bhai iqsanl maq jaol-a nail, maoq lal-aoq nail ngaol. Aivq neq, luqdaol bhai taivq-ail jaol nail ngaol. 
LUK.8.28	Yaqyov-aq al gaq Yeiqsul bhai ya moel-u phao, gul gul-ail peevqceevq kovdoiq doiq nail lavqkhoel nee gaolbeiv khi, “Iqsanl nail kovtavq bhai eeq jaiq heel jaiq nail Miqyail nail Yaqyov Yeiqsul-ol, naol ngaq bhai khalhai tavq nail-aiq. Naol ngaq bhai thaq khoeq thaq jiovq lavq-o dai, ngal naoq bhai hal nail ngaol” dai, mailma-ail gul nail ngaol. 
LUK.8.29	Khul khi mail, thailhai gul nail dai ngal neq, aivq nail lavqkhoel nee dov ail yaoq dai, Yeiqsul neivq aqcavq al maol bhai daoq bivq thailthaiq nail ngaol. Jel lal-u phao, neivq aqcavq al maol mee nia pov aivq bhai nieivq thaiq khi, he pov he tav bhiq nail ngel-i mail. Yu aivq bhai aqmeeq-ai laolthaiq-ai thaq khi, aqkhil aqlavq bhai hailcav-i mail pheethaiq-ai thaq khi ngaol-aoq, aivq hailcav al bhai he ceiv khi, neivq aivq bhai haqtsoiq haqyal bha thel-aivq nail ngaol.
LUK.8.30	“Naoq bhai khalhai khul nail-aiq” dai, Yeiqsul neivq aol nail al gaq bhai naldaiq-u phao, “Ngaq nail aqmil neq, mao-ail mao nail genl dev nail munl munl ma dai, khul naol” dai, aivq ge kovq bhiq-a nail ngaol. Khul khi mail dai ngal-aq neq, neivq munl munl ma aivq nail lavqkhoel bhai aol nail ngaol. 
LUK.8.31	“Mao-ail navq nail bhai thaq bhi aol ail lavq-o” dai, neivq al juq Yeiqsul bhai hal nail ngaol.
LUK.8.32	Gaoqjaoq al jaoq bhai wavq mao-ail mao nail teevq munl gavjaq thailthaiq nail ngaol. “Wavq al munl nail lavqkhoel bhai bhi aol ail lavq-o” dai, neivq al juq Yeiqsul bhai hal-u phao, Yeiqsul neivq al juq bhai bhiq dov ail-a nail ngaol. 
LUK.8.33	Neivq al juq yaqyov-aq al gaq nail lavqkhoel nee mail dov ail khi, wavq al munl nail lavqkhoel bhai aol ail-a nail ngaol. Aq-u phao, wavq al teevq munl munl lao-ail milbeiv beivkhaiq bha tsaoq khal-aivq khi, ngaqkha bha ga puvq heivq gil ail-a nail ngaol.
LUK.8.34	Wavq bhai lovq nail juq neq, alhai pevq lal a nail bhai ya moel-u phao, aqyu juq tsaoq kol-aivq khi, ganl al meenq juq julgu juq bha jaol nail tsaol-aq juq bhai ge gaiq bhiq lai-a nail ngaol. 
LUK.8.35	Ganl al khalhai pevq lal thaq nail meeq dai, ya heeq kivq dai, tsaol-aq teevq pav ganav juq heldaiq lal-a nail ngaol. Aqyu juq Yeiqsul jaol nail bha kev lal-u phao, neivq dov ail-a nail yaqyov-aq al gaq, aqgaq aqdoi doi khi, neema meeq lal khi mail, Yeiqsul nail aqkhil daoqthaoq bhai jaoldeel-nvq thaq nail bhai ya moel-u phao, geesil deedee lal bhiq-a nail ngaol. 
LUK.8.36	Neivq aol nail yaqyov-aq al gaq khalhai khi meeq lal-a nail dai, ya moel-a nail juq neq, heldaiq lal-a nail juq bhai ge daiq bhiq-a nail ngaol. 
LUK.8.37	Aq-u phao, Geiqlaqdal milkhaoq bhai jaol nail tsaol-aq iqsanl mail, geesil deedee nail ngel-i mail, “Nvjuq nail milkhaoq lavqkhoel nee mail dov ail lavq yaoq” dai, Yeiqsul bhai hal nail ngaol. Alheel ngel-i mail, Yeiqsul laovq jeeq khi, kovq lai-a nail ngaol.
LUK.8.38	“Naoq-ai nee mail bhi jaol lavq-o” dai, neivq aqcavq aol daiq-a nail al gaq, Yeiqsul bhai hal deedee-a nail ngaol. 
LUK.8.39	Thailhai ngaol-aoq, Yeiqsul ge bhiq-a nail: “Naoq nail ilkhaol bha kovq ail khi, Miqyail naoq bhai khadai heldaiq lavq-a nail ganl bhai, ge gaiq ge moel bhiq ail yaoq” dai, ge bhiq khi mail, bhi kovq ail-a nail ngaol. Alheel ngel-i mail, aivq kovq ail khi, Yeiqsul aivq bhai khadai kev dai heldaiq lavq-a nail ganl al, teevq meenq meenq lao bhai ge gaiq ge moel-ai bhiq-a nail ngaol.
LUK.8.40	Yeiqsul Geiqlaqdal nail milkhaoq nee Gaqliqlail milkhaoq bhai kovq kev lee-u phao, tsaol-aq munl munl ma aivq bhai moel movq nail bhaqda nee daonq thailthaiq nail ngel-i mail, lavqkhiq tsail tav dai, aivq bhai hav-a nail ngaol. 
LUK.8.41	Aq-u phao, Yaqillu dai mil-ai thaq nail gaq, Yeiqsul jaol nail bha lal-a nail ngaol. Aivq neq, uqhuq thaoq nail ilkhaol bhai heldaiq nail aqivq gaq ngaol. Aivq Yeiqsul nail aqkhil daoqthaoq bhai peevqceevq kovdoiq doiq nail lavqkhoel nee gaolbeiv khi, “Ngaq nail ilkhaol bha lee yaoq” dai, Yeiqsul bhai hal deedee nail ngaol. 
LUK.8.42	Khul khi mail dai ngal-aq neq, tsel-nvq kovq bhee lal-a nail aivq nail yaqmiq, sil nail kev lal-aoq nail ngaol. Aivq neq, yaqmiq al teevq gaq jaol-ail teevq-eel ngaol.
LUK.8.42	Yeiqsul ail thailthaiq-u phao, tsaol-aq munl munl ma aivq bhai thaoq gaiq thaoq tsi nail ngaol. 
LUK.8.43	Aq-u phao, tsel-nvq kovq bhee dai, aqsivq dov dov-ail nal nail yaqmai-aq teevq gaq jaol nail ngaol. Tsaol-aq teevq gaq iqsanl, aivq bhai maq bhi meeq lai nia-ail. 
LUK.8.44	Aivq Yeiqsul nail haoqnaol phao lal khi, Yeiqsul nail phailkhaoq phail daoq bhai thoiqtsi-u phao, aqsivq dov dov-ail nal nail al, teevq pov taivq-ail tsil lai-a nail ngaol.
LUK.8.45	“Ngaq bhai khaq sil gaq thoiqtsi lal-a nail-aiq” dai, Yeiqsul naldaiq-a nail ngaol. “Nvjuq teevq gaq iqsanl maq thoiqtsi lal-a” dai, tsaol-aq iqsanl mail jil-u phao, Bheiqtuvluv khi aivq nail aqtsaoq juq ge nail: “Heeqphaq-ol, tsaol-aq munl munl ma naoq bhai thaoqgaiq thaoqtsi khi, althaiq thaiq dai tsao jaol nail maq ngel-ail laiq” dai, ge bhiq-a nail ngaol.
LUK.8.46	“Tsaol-aq teevq gaq ganav ngaq bhai thoiqtsi-a nail ngaol. Ngaq nail lavqkhoel nee bhaqaoq dov ail-a nail bhai, ngal heeq kivq nail ngaol” dai, Yeiqsul ge bhiq-a nail ngaol.
LUK.8.47	Yaqmai-aq al gaq maq jaol uvq kivq-il dai heeq nia-u phao, aqjuq juq deedee nail lavqkhoel, Yeiqsul nail sivtavq bhai peevqceevq kovdoiq doiq nail lavqkhoel nee gaolbeiv khi, khul khi mail, aivq Yeiqsul bhai thoiqtsi-a nail ganl maqkhaiq, thoiqtsi-u phao teevq pov taivq-ail meeq lai-a nail ganl maqkhaiq, tsaol-aq a dai nail sivtavq bhai, Yeiqsul bhai ge bhiq-a nail ngaol. 
LUK.8.48	“Yaqmiq-ol, naol ngaq bhai neema thaqtsaol nail ngel-i mail, meeq lai-a nail ngaol. Neesal-ovq nail lavqkhoel nee kovq ail yaoq” dai, Yeiqsul aivq bhai ge bhiq-a nail ngaol.
LUK.8.49	Yeiqsul alhai ge bhiq thailthaiq-u phao, Yaqillu nail ilkhaol nee lal-a nail tsaol-aq teevq gaq aivq bhai ge bhiq-a nail: “Naoq nail yaqmiq sil-aoq nail ngaol. Saqlaq bhai thaq gaoq suqsaq” dai, ge bhiq-a nail ngaol.
LUK.8.50	Yeiqsul daoq al daoq ya gaiq-u phao: “Khaoq thaq laol, ngaq bhai neema thaqtsaol yaoq. Naoq nail yaqmiq meeq lal nail ngaol” dai, Yaqillu bhai ge bhiq-a nail ngaol.
LUK.8.51	Yeiqsul Yaqillu nail ilkhaol bhai ail kev-u phao, Bheiqtuvluv, Yaolhaq, Yaqkov khi mail yaqmiq al gaq nail aqbhu aqma maq ngel haq neq, teevq gaq bhai iqsanl, ilkhaol bha maq bhi aol lal-al. 
LUK.8.52	Yaqmiq al gaq bhaqda nee mail, tsaol-aq iqsanl mail nioil iqsanl nioil, nioilkhaoq iqsanl, khaoq nail ngaol. “Thaq nioil. Aivq sil thaq nail maq ngel-il. Iqthaiq kov-ai thaq nail niil” dai, Yeiqsul ge bhiq-a nail ngaol.
LUK.8.53	Yaqmiq al gaq sil-aoq nail ngaol dai, aqyu juq heeq nia nail ngel-i mail, aqyu juq Yeiqsul bhai helsil nail ngaol. 
LUK.8.54	Thailhai ngaol-aoq, Yeiqsul yaqmiq al gaq nail aqlavq bhai nieivq thaiq khi, “Yaqmiq-ol, thul lal yaoq” dai, mailma-ail ge bhiq-a nail ngaol. 
LUK.8.55	Aq-u phao, aivq nail aqhaqlal gaoq aol kovq lee khi, teevq pov taivq-ail thul lal-a nail ngaol. “Aivq bhai aoq bhi jaq yaoq” dai, Yeiqsul ge bhiq-a nail ngaol. 
LUK.8.56	Yaqmiq al gaq nail aqbhu aqma noeq-u maq dov dai, pevq ail-a nail ngaol. “Ganl niil teevq gaq bhai iqsanl, thaq ge bhiq dei-eiq” dai, Yeiqsul aqyu nvq maolyaq bhai daoq bivq-a nail ngaol.
LUK.9.1	A bhai nee ngal-aq, Yeiqsul gaqkhoel tsel-nvq gaq bhai khul khi, neivq iqsanl bhai the dov nia dai maqkhaiq, nal nail goel nail juq bhai lav meeq bhiq nia dai maqkhaiq, aqyu juq bhai bhaqaoq bivq-a nail ngaol. 
LUK.9.2	Miqyail Milkhaoq nail ganl cavq bhiq dai maqkhaiq, nal nail juq bhai lav meeq nia dai, aivq aqyu juq bhai khoel gai-aivq-a nail ngaol. 
LUK.9.3	Yeiqsul ge nail: “Gailphail nail haqbhoil teevq phaq-ail thaq oil-aivq. Joiqniovq, phalthaoq, jaqjaq daoldaol khi mail phul iqsanl, thaq oil-aivq. Phailkhaoq nvq keiv iqsanl thaq oil-aivq. 
LUK.9.4	Nuljuq ilkhaol khul il bhai dav ail khi ngaol-aoq, meenq al meenq nee maq dov ail-u kev dai, al il bhai jaol yaoq. 
LUK.9.5	Nuljuq meenq al meenq nee mail dov ail-u phao, nuljuq bhai maq hav lavq-a nail tsaol-aq nail laiq nail tsa nail phaq bhi dov lal khi, salkhil pevq dai, aqkhil pavq-uvq khe khaqlail naoq khal-ail ceevq yaoq” dai, ge bhiq-a nail ngaol. 
LUK.9.6	Alheel ngel-i mail, aqyu juq dov ail khi, teevq gu nee teevq gu lavqkhiq tsail nail geeqlaoq daoq cavq bhiq ail-a nail ngaol. Khal ail kev-a nail dao bhai, nal nail goel nail tsaol-aq bhai lav meeq bhiq-a nail ngaol.
LUK.9.7	Alhai pevq lal thailthaiq nail bhai, Gaqliqlail milkhaoq bhai uvthaiq nail heeqphaq Heiqlol Aqgilpav ya gaiq-u phao, aivq teevq peivq-ail noeq-u maq dov dai, pevq ail-a nail ngaol. Khul khi mail dai ngal-aq neq, “Ulcuvq saol bhiq nail Yaolhaq gaoq doevq kovq lal thaq nail niil” dai, tsaol-aq teevq pav ganav juq ge nail ngaol. 
LUK.9.8	Teevq pav ganav juq ge nail neq: “Eillilya dov lal thaq nail niil” dai, ge nail ngaol. Teevq pav ganav juq ge nail: “Aivq neq, aq-u khe Miqyail nail haqbhoil gedan nail teevq gaq ganav gaoq doevq kovq lal thaq nail niil” dai iqsanl, ge nail ngaol. 
LUK.9.9	Heiqlol ge nail: “Ngal Yaolhaq nail uqhuq tsilceiv-a nail ngaol. Niidai phaq-ail nl nail hal nail ganl, ngal ya gaiq-a nail tsaol-aq niil gaq, khaq sil gaq meeq” dai, ge ge-ail, Yeiqsul bhai moel movq deedee nail ngaol.
LUK.9.10	Aq-u phao, Yeiqsul-i mail khoel gai-aivq-a nail gaqkhoel al juq kovq lal khi, aqyu juq-i mail khal nl khal hal-a nail ganl juq, Yeiqsul bhai ge bhiq-a nail ngaol. A bhai nee ngal-aq, Yeiqsul aqyu juq bhai taivq-ail khul khi, Bheiqjeildaq dai khul nail meenq bhai ail-a nail ngaol. 
LUK.9.11	Tsaol-aq munl munl ma al juq, Yeiqsul Bheiqjeildaq nail meenq bhai ail nail dai, heeq nia-u phao, Yeiqsul nail haoqnao tsaothel-aivq-a nail ngaol. Aivq aqyu juq bhai hav khi, Miqyail Milkhaoq nail ganl cavq bhiq khi, lav meeq bhiq heeq phaq-ail tsaq nail juq bhai, lav meeq bhiq-a nail ngaol.
LUK.9.12	Nqkivq kivq lee-u phao, gaqkhoel tsel-nvq gaq aivq jaol nail bha lal khi, “Tsaol-aq munl munl ma niil juq, julgu bhai maqkhaiq, jaolkhaoq jaollaoq bhai maqkhaiq, yavq ail khi jaqjaq daoldaol ul jaq ail nia dai, aqyu juq bhai bhi kovq ail yaoq. Khul khi mail dai ngal-aq neq, niilniai neq, haqtsoiq niil” dai, ge bhiq-a nail ngaol.
LUK.9.13	“Nuljuq aqyu juq bhai bhi jaq yaoq” dai, Yeiqsul aqyu juq bhai ge bhiq-a nail ngaol. Aqyu juq ge nail: “Tsaol-aq niidai nail haqbhoil nvjuq jaqjaq daoldaol maq ul ail haq neq, nvjuq khaqmul ngaq heeq khi mail delgil nvq maol aol-ail teevq-eel ngaol” dai, ge bhiq-a nail ngaol. 
LUK.9.14	Yaqyov-aq taivq-ail ngaq hinl gaq niidai bhee nail ngaol. “Tsaol-aq niidai bhai teevq munl ngaq tsel gaq ngaq tsel gaq dai, bhi jaoldeel yaoq” dai, Yeiqsul aivq nail yaqlaol juq bhai ge bhiq-a nail ngaol. 
LUK.9.15	Yaqlaol juq iqsanl, Yeiqsul-i mail ge nail khe-ai tsaol-aq iqsanl bhai bhi jaoldeel-u phao, aqyu juq iqsanl mail, jaoldeel-a nail ngaol. 
LUK.9.16	Yeiqsul khaqmul al ngaq heeq khi mail delgil al nvq maol oil-a nail ngaol. A bhai nee ngal-aq, aivq nqtavq phao gaollel khi, Miqyail bhai tsiqeeq-a nail ngaol. A bhai nee ngal-aq, khaqmul al ngaoqpav khi, “Tsaol-aq niil juq nail sivtavq bhai tsiqthaq-ail bhiq yaoq” dai, ge bhiq khi mail, yaqlaol juq bhai tsiq bhiq-a nail ngaol. 
LUK.9.17	Tsaol-aq iqsanl mail teevq bov ya jaq-a nail ngaol. Maq jaq gil-ail jaiq lal-a nail juq gov kovq daiq-u phao, pheeqdeel nee tsel-nvq deel gov bhee-a nail ngaol.
LUK.9.18	Teevq n neq, Yeiqsul teevq gaq taivq-ail geeqlaoq hal-u phao, yaqlaol juq iqsanl aivq nee mail jaol nail ngaol. Aq-u phao, “Tsaol-aq yaq ngaq bhai khaq sil gaq dai, ge nail-aiq” dai, Yeiqsul aqyu juq bhai naldaiq bhiq-a nail ngaol.
LUK.9.19	“Tsaol-aq teevq pav ganav juq naoq bhai, ulcuvq saol bhiq nail Yaolhaq niil dai, ge nail ngaol. Teevq pav ganav juq neq, Eillilya niil dai, ge khi teevq pav ganav juq neq, aq-u khe Miqyail nail haqbhoil gedan nail teevq gaq ganav gaoq doevq kovq lal thaq nail niil dai, ge nail ngaol” dai, aqyu juq ge kovq bhiq-a nail ngaol.
LUK.9.20	“Nuljuq thoil, ngaq bhai khaq sil gaq dai, ge nail-aiq” dai, Yeiqsul aqyu juq bhai naldaiq-u phao, “Naol neq, Miqyail nail Khali ngaol” dai, Bheiqtuvluv ge kovq bhiq-a nail ngaol.
LUK.9.21	“Ganl niil teevq gaq bhai iqsanl thaq ge bhiq dei-eiq” dai, Yeiqsul aqyu juq bhai daoq mailma-ail bivq-a nail ngaol. 
LUK.9.22	Al ovqtavq aivq ge nail: “Tsaol-aq nail Yaqyov neq, maodai phaq ya daq deedee nail ngaol. Aqivq aqtsu juq, Philma juq khi mail aoldaoq kovqdaoq cavq nail cov nail juq aivq bhai khaonq ha nail ngaol. Aivq neq, deeq heivq nail bhai ya daq nail ngaol. Thailhai ngaol-aoq, hail n bhee lal haq neq, aivq gaoq doevq kovq lal naol” dai, ge bhiq-a nail ngaol.
LUK.9.23	Al ovqtavq, Yeiqsul aqyu juq bhai ge bhiq-a nail: “Tsaol-aq teevq gaq, ngaq nail haoqnao tsaothel lavq movq haq neq, yovqgavq nail neekhaol ya khaonq ha-ail ceevq khi, yaoq n yaoq n nee, yovqgavq nail lavqyavq yovqgavq bavq khi, ngaq nail haoqnao ya tsaothel lavq nail ngaol. 
LUK.9.24	Khul gaq maqkhaiq, yovqgavq nail doevq nail phaq yovqgavq bhi jel-ail movq haq neq, yovqgavq nail doevq nail phaq sunq-ail nail ngaol. Thailhai ngaol-aoq, khul gaq maqkhaiq, ngaq nail haqbhoil yovqgavq nail doevq nail phaq bhi sunq-ail haq neq, doevq nail phaq ya nail ngaol. 
LUK.9.25	Tsaol-aq teevq gaq ganav, miltsaq niil heeq heeq lao ya gil khi ngaol-aoq, aivq nail doevq nail phaq cov-ail sunq-ail haq neq, aivq nail haqbhoil khul nail ganl gaoq tsoiq nail-aiq. 
LUK.9.26	Tsaol-aq teevq gaq ganav, ngaq bhai maqkhaiq, ngaq nail daoq bhai maqkhaiq haqsil haq neq, Tsaol-aq nail Yaqyov iqsanl, aivq nail seiqleiq khaoqsail lavqkhoel nee maqkhaiq, Aqbhu Miqyail khi mail meeq nail haol nail nqtavq gaqkhoel nail seiqleiq khaoqsail lavqkhoel nee maqkhaiq, yavq kha lee-u phao, tsaol-aq al gaq bhai haqsil nail ngaol. 
LUK.9.27	Ngal nuljuq bhai maldil dai, ge lavq bhel. Niilniai thulphaol-nvq thaq nail tsaol-aq teevq pav ganav juq, Miqyail Milkhaoq bhai maq ya moel-u kev dai, maq ya sil-ail” dai, ge bhiq-a nail ngaol.
LUK.9.28	Yeiqsul alhai ge gaq khi, eivq n niidai bhee lal-u phao, aivq Bheiqtuvluv, Yaolhaq khi mail Yaqkov bhai hevq khi, gaoqjaoq bha dav lai khi, geeqlaoq hal lai-a nail ngaol. 
LUK.9.29	Aivq geeqlaoq hal thailthaiq-u phao, aivq nail maivphaoq phal lal khi, aivq nail aqgaq aqdoi iqsanl phulleq dai, pevq lal khi mail aqbhaq bhaq deedee nail ngaol. 
LUK.9.30	Aq-u phao, tsaol-aq nvq gaq Yeiqsul nee mail daoq ge tsaoq nail ngaol. Al nvq gaq neq, Molseiq khi mail Eillilya ngaol. 
LUK.9.31	Tsaol-aq al nvq gaq seiqleiq khaoqsail aol nail lavqkhoel nee, Yeiqsul Yeiqlulsaqlaiq meenq bha ya sil nail ganl, aivq nee mail ge tsaoq pheeljaq thailthaiq nail ngaol. 
LUK.9.32	Bheiqtuvluv khi mail aivq nail aqtsaoq nvq gaq, maivtuv tuv thailthaiq nail ngaol. Aqyu juq geel lal-u phao, Yeiqsul nail seiqleiq khaoqsail bhai khi mail aivq nee mail thulphaol-nvq thaq nail nvq gaq bhai, ya moel-a nail ngaol. 
LUK.9.33	Tsaol-aq al nvq gaq Yeiqsul nee mail pav ail-u phao, Bheiqtuvluv Yeiqsul bhai ge bhiq-a nail: “Heeqphaq-ol, ngadao niilniai jaol nail aqmeeq nial. Nvjuq yavqtsoel hail tsoel cov naol. Naoq nail haqbhoil teevq tsoel, Molseiq nail haqbhoil teevq tsoel khi mail, Eillilya nail haqbhoil teevq tsoel cov naol” dai, maq noeq maq mav-ail ge bhiq-a nail ngaol.
LUK.9.34	Aivq alhai ge thailthaiq-u phao, nqdil aqyu juq bhai uvthaiq-ai thaq nail ngaol. Nqdil aqyu juq bhai uvthaiq-ai thaq-u phao, aqyu juq geesil-ai bhiq nail ngaol. 
LUK.9.35	“Tsaol-aq niil gaq neq, ngaq-i mail tsel dov-ai thaq nail ngaq nail Yaqyov ngaol. Aivq nail daoq naldaiq yaoq” dai, nqdil al nail lavqkhoel nee aqthel meel dov-ai leevq-a nail ngaol. 
LUK.9.36	Aqthel al meel dov-ai leevq gaq-u phao, Yeiqsul teevq gaq taivq-ail jaol nail bhai, aqyu juq ya moel-a nail ngaol. Aqyu juq-i mail ya moel-a nail ganl al juq, yanq yaq lao al nail lavqkhoel, aqyu juq teevq gaq bhai iqsanl maq ge bhiq dai, aqtsi tsu dai jaol-a nail ngaol.
LUK.9.37	Yaoq n yaoq, aqyu juq gaoqjaoq nee mail yavq kha lee-u phao, tsaol-aq munl munl ma aqyu juq bhai hav laq lal-a nail ngaol. 
LUK.9.38	Aq-u phao, tsaol-aq munl munl ma nail lavqkhoel bhai jaol nail tsaol-aq teevq gaq khul khul-ail ge nail: “Saqlaq-ol, ngaq nail yaqyov bhai heldaiq lee lavq yaoq dai, ngal naoq bhai hal nail ngaol. Ngal yaqyov niil teevq gaq taivq-ail jaol nail ngaol. 
LUK.9.39	Aivq nail lavqkhoel bhai neivq aol khi, neivq aivq bhai nieivq thaiq-u phao, aivq teevq pov nee gul kav lal khi, bhi bhaoqga nail ngel-i mail, moeqthaoq nee khaqmevq bheelmevq dov lal-a nail ngaol. Neivq aivq nail lavqkhoel nee, khaq mao-ail maq dov ail nail nee ovqtavq, teevq pov ganav gaoq dov ail khi ngaol-aoq, aivq bhai mailma-ail khoeq bhiq jiovq bhiq deedee nail ngaol. 
LUK.9.40	‘Neivq the dov lee lavq yaoq’ dai, ngal naoq nail yaqlaol juq bhai hal khi ngaol-aoq, aqyu juq maq the dov nia-il” dai, ge bhiq-a nail ngaol.
LUK.9.41	Aq-u phao, Yeiqsul ge nail: “Niil yeel nail tsaol-aq juq-ol, nuljuq neema thaqtsaol nail neema maq aol nail nee ovqtavq, tsaq nail daol nail phaq bhai iqsanl, lav pov lav phal-il. Ngal nuljuq nee mail khaq mao kev dai, ya jaol-ai haq nail-aiq. Ngal nuljuq bhai khaq mao kev dai, ya ol-ai haq nail-aiq. Naoq nail yaqyov nia hel lavq yaoq” dai, ge bhiq-a nail ngaol.
LUK.9.42	Yaqyov al gaq lal thailthaiq-u phao, neivq aivq bhai doeq ha gai khi, bhi bhaoq gaoq bhi ga lai-a nail ngaol. Yeiqsul neivq aqcavq al maol bhai khaq khi, yaqyov al gaq bhai lav meeq bhiq-a nail ngaol. A bhai nee ngal-aq, aivq nail aqbhu nail aqlavq lavqkhoel bhai av bhiq-a nail ngaol. 
LUK.9.43	Aq-u phao, tsaol-aq iqsanl mail Miqyail nail eeq dee heel deedee nail bhaqaoq bhai ya moel khi, noeq-u maq dov dai, pevq ail-a nail ngaol.
LUK.9.43	Aivq-i mail khal nl nail juq bhai, tsaol-aq iqsanl mail noeq-u maq dov-ail pevq ail-u phao, Yeiqsul aivq nail yaqlaol juq bhai ge bhiq-a nail: 
LUK.9.44	“Daoq niil daoq bhai aqmeeq-ai naldaiq khi noeq thaq-ai yaoq. Tsaol-aq nail Yaqyov neq, tsaol-aq yaq nail aqlavq lavqkhoel-ai, av bhiq nail bhai ya daq naol” dai, ge bhiq-a nail ngaol. 
LUK.9.45	Aqyu juq daoq al daoq bhai maq naldaiq heeq nia-ail. Khul khi mail dai ngal-aq neq, aqyu juq bhai maq bhi naldaiq heeq nia nail dai khi, oil-uvq-ai thaq nail ngaol. Thailhai ngaol-aoq, aqyu juq ganl al, maq naldaiq tseq-ail.
LUK.9.46	Aq-u phao, “Ngadao juq nail lavqkhoel khaq sil gaq yu nee maqtsil eeq jaiq nail-aiq” dai, yaqlaol juq teevq gaq nee teevq gaq, jil pheeljaq thailthaiq nail ngaol. 
LUK.9.47+LUK.9.48	Aqyu juq nail neema lavqkhoel bhai noeq thailthaiq nail al, Yeiqsul heeq nia nail ngel-i mail, yaqnoil teevq gaq aivq nail aqjail bhai hevq thaq khi mail, aqyu juq bhai ge bhiq-a nail: “Ngaq nail aqmil kov-uvq nee, yaqnoil niil gaq bhai hav-a nail tsaol-aq, ngaq bhai hav-a nail ngaol. Ngaq bhai hav-a nail tsaol-aq neq, ngaq bhai bhi lee lavq-a nail gaq bhai hav-a nail ngaol. Nuljuq nail lavqkhoel, yu nee maqtsil niil nail gaq, yu nee maqtsil eeq nail gaq pevq lal naol” dai, ge bhiq-a nail ngaol.
LUK.9.49	“Heeqphaq-ol, tsaol-aq teevq gaq naoq nail aqmil bhai juq juq-ail, neivq bhai the dov nail bhai, nvjuq ya moel-a nail ngaol. Aivq neq, ngadao juq nail munl lavqkhoel bhai maq aol nail ngel-i mail, nvjuq aivq bhai lav tsoiq-a nail ngaol” dai, Yaolhaq Yeiqsul bhai ge bhiq-a nail ngaol.
LUK.9.50	Yeiqsul ge nail: “Aivq bhai thaq lav tsoiq. Ngadao bhai neejiav jiav nail phao maq jaol nail tsaol-aq, ngadao phao jaol nail ngaol” dai, aqyu juq bhai ge bhiq-a nail ngaol.
LUK.9.51	Aivq bhai nqtavq kovtavq-ai tsiqdal laivq nail aqjail jail lal-u phao, Yeiqlulsaqlaiq meenq bha lai naol dai, Yeiqsul noeqceiv-ai thaq nail ngaol. 
